"ObsID";"StudyID";"TumourType";"TumourSite";"ObsResult";"pValue";"Operator";"TD50_Gold";"TD50_Lhasa"
4066;26;"Hepatocholangiocarcinoma";"Perioesophageal tissue";"Not specified";0.5;"<=";0.0;0.0
4067;744;"Sarcoma- histiocytic";"Perioesophageal tissue";"Not specified";0.5;"<=";0.0;0.0
4074;1129;"Carcinoma- squamous cell- adventitia";"Eye";"Not specified";0.5;"<=";0.0;782.370225
4075;490;"Carcinoma- squamous cell- adventitia";"Eye";"Not specified";0.5;"<=";0.0;794.955067
4081;5;"Melanoma- benign";"Iris";"Not specified";1.0;"=";0.0;0.0
4121;744;"Sarcoma- histiocytic";"Eye";"Not specified";0.5;"<=";0.0;0.0
4123;5;"Sarcoma- histiocytic";"Eye";"Not specified";0.5;"<=";0.0;0.0
4136;744;"Leukaemia- mononuclear cell";"Eye";"Not specified";0.5;"<=";0.0;0.0
4137;192;"Leukaemia- mononuclear cell";"Eye";"Not specified";1.0;"=";0.0;0.0
4150;487;"Leukaemia- mononuclear cell";"Eye";"Not specified";0.5;"<=";0.0;643.368266
4151;488;"Leukaemia- mononuclear cell";"Eye";"Not specified";0.5;"<=";0.0;675.178436
4161;1068;"Lymphoma- malignant";"Eye";"Not specified";1.0;"=";0.0;0.0
4162;190;"Lymphoma- malignant";"Eye";"Not specified";0.5;"<=";0.0;0.0
4173;452;"Lymphoma- malignant";"Eye";"Not specified";0.5;"<=";0.0;0.0
4184;1129;"Lymphoma- malignant";"Eye";"Not specified";1.0;"=";0.0;0.0
4185;490;"Lymphoma- malignant";"Eye";"Not specified";1.0;"=";0.0;0.0
4193;452;"Neurofibrosarcoma";"Eye";"Not specified";1.0;"=";0.0;0.0
4218;452;"Schwannoma- malignant";"Optic nerve";"Not specified";0.5;"<=";0.0;184.2016
4223;490;"Carcinoma";"Eye- retrobulbar";"Not specified";1.0;"=";0.0;0.0
4244;1068;"Fibrosarcoma";"Gallbladder";"Not specified";1.0;"=";0.0;0.0
4257;190;"Sarcoma- histiocytic";"Gallbladder";"Not specified";0.2475;"<=";0.0;0.0
4291;1068;"Lymphoma- malignant";"Gallbladder";"Not specified";0.2475;"<=";0.0;0.0
4293;190;"Lymphoma- malignant";"Gallbladder";"Not specified";0.3788;"<=";0.0;0.0
4294;191;"Lymphoma- malignant";"Gallbladder";"Not specified";0.5;"<=";0.0;0.0
4347;490;"Carcinoma- squamous cell- adventitia";"Harderian gland";"Not specified";1.0;"=";0.0;0.0
4360;1068;"Adenoma- bilateral";"Harderian gland";"Not specified";0.5;"<=";0.0;0.0
4361;26;"Adenoma- bilateral";"Harderian gland";"Not specified";0.5;"<=";0.0;0.0
4379;1068;"Carcinoma- bilateral";"Harderian gland";"Not specified";1.0;"=";0.0;0.0
4380;26;"Carcinoma- bilateral";"Harderian gland";"Not specified";0.5;"<=";0.0;0.0
4479;1068;"Adenoma";"Harderian gland";"Not specified";0.1624;"<=";0.0;579.596611
4480;26;"Adenoma";"Harderian gland";"Not specified";0.1931;"<=";0.0;0.0
4485;190;"Adenoma";"Harderian gland";"Not specified";0.2499;"<=";0.0;0.0
4486;191;"Adenoma";"Harderian gland";"Not specified";1.0;"=";0.0;0.0
4552;1129;"Adenoma";"Harderian gland";"Not specified";1.0;"=";0.0;0.0
4553;490;"Adenoma";"Harderian gland";"Not specified";1.0;"=";0.0;0.0
4604;1068;"Carcinoma";"Harderian gland";"Not specified";1.0;"=";0.0;0.0
4605;26;"Carcinoma";"Harderian gland";"Not specified";1.0;"=";0.0;0.0
4606;743;"Carcinoma";"Harderian gland";"Not specified";0.5;"<=";0.0;0.0
4610;190;"Carcinoma";"Harderian gland";"Not specified";0.5;"<=";0.0;0.0
4611;191;"Carcinoma";"Harderian gland";"Not specified";1.0;"=";0.0;0.0
4641;452;"Carcinoma";"Harderian gland";"Not specified";0.5;"<=";0.0;0.0
4674;744;"Sarcoma- histiocytic";"Harderian gland";"Not specified";0.5;"<=";0.0;0.0
4676;190;"Sarcoma- histiocytic";"Harderian gland";"Not specified";0.5;"<=";0.0;0.0
4697;743;"Leukaemia- mononuclear cell";"Harderian gland";"Not specified";1.0;"=";0.0;0.0
4698;744;"Leukaemia- mononuclear cell";"Harderian gland";"Not specified";0.2475;"<=";0.0;0.0
4700;192;"Leukaemia- mononuclear cell";"Harderian gland";"Not specified";0.0587;"<=";0.0;0.0
4728;487;"Leukaemia- mononuclear cell";"Harderian gland";"Not specified";0.5;"<=";0.0;643.368266
4729;488;"Leukaemia- mononuclear cell";"Harderian gland";"Not specified";0.5;"<=";0.0;675.178436
4753;1068;"Lymphoma- malignant";"Harderian gland";"Not specified";1.0;"=";0.0;0.0
4755;190;"Lymphoma- malignant";"Harderian gland";"Not specified";0.3189;"<=";0.0;0.0
4773;452;"Lymphoma- malignant";"Harderian gland";"Not specified";0.5;"<=";0.0;0.0
4794;1129;"Lymphoma- malignant";"Harderian gland";"Not specified";1.0;"=";0.0;0.0
4795;490;"Lymphoma- malignant";"Harderian gland";"Not specified";1.0;"=";0.0;0.0
4796;452;"Neurofibrosarcoma";"Harderian gland";"Not specified";1.0;"=";0.0;0.0
4804;452;"Schwannoma- malignant";"Harderian gland";"Not specified";0.5;"<=";0.0;184.2016
4815;487;"Carcinoma- squamous cell";"Harderian gland";"Not specified";0.5;"<=";0.0;643.368266
4816;488;"Carcinoma- squamous cell";"Harderian gland";"Not specified";0.5;"<=";0.0;675.178436
4827;5;"Schwannoma- malignant";"Endocardium";"Not specified";1.0;"=";0.0;0.0
4835;744;"Carcinoma- alveolar/bronchiolar";"Epicardium";"Not specified";1.0;"=";0.0;0.0
4885;26;"Carcinoma- alveolar/bronchiolar";"Heart";"Not specified";0.5;"<=";0.0;0.0
4889;191;"Carcinoma- alveolar/bronchiolar";"Heart";"Not specified";1.0;"=";0.0;0.0
4946;26;"Cholangiocarcinoma";"Heart";"Not specified";0.5;"<=";0.0;0.0
4949;192;"Chordoma";"Heart";"Not specified";1.0;"=";0.0;0.0
4964;744;"Histiocytoma- fibrous";"Heart";"Not specified";1.0;"=";0.0;0.0
4968;452;"Histiocytoma- fibrous";"Heart";"Not specified";0.5;"<=";0.0;184.2016
4975;26;"Haemangioma";"Heart";"Not specified";1.0;"=";0.0;0.0
5008;190;"Haemangiosarcoma";"Heart";"Not specified";0.5;"<=";0.0;0.0
5009;191;"Haemangiosarcoma";"Heart";"Not specified";1.0;"=";0.0;0.0
5021;452;"Haemangiosarcoma";"Heart";"Not specified";1.0;"=";0.0;0.0
5030;26;"Hepatoblastoma";"Heart";"Not specified";0.5;"<=";0.0;0.0
5044;26;"Carcinoma- hepatocellular";"Heart";"Not specified";0.5;"<=";0.0;0.0
5069;26;"Hepatocholangiocarcinoma";"Heart";"Not specified";1.0;"=";0.0;0.0
5100;1068;"Sarcoma- histiocytic";"Heart";"Not specified";0.5;"<=";0.0;0.0
5101;744;"Sarcoma- histiocytic";"Heart";"Not specified";0.2475;"<=";0.0;0.0
5104;190;"Sarcoma- histiocytic";"Heart";"Not specified";0.5;"<=";0.0;0.0
5105;5;"Sarcoma- histiocytic";"Heart";"Not specified";0.5;"<=";0.0;0.0
5116;452;"Sarcoma- histiocytic";"Heart";"Not specified";0.5;"<=";0.0;0.0
5137;487;"Sarcoma- histiocytic";"Heart";"Not specified";1.0;"=";0.0;0.0
5138;488;"Sarcoma- histiocytic";"Heart";"Not specified";1.0;"=";0.0;0.0
5142;457;"Leukaemia- erythrocytic";"Heart";"Not specified";1.0;"=";0.0;0.0
5146;487;"Leukaemia- granulocytic";"Heart";"Not specified";1.0;"=";0.0;0.0
5147;488;"Leukaemia- granulocytic";"Heart";"Not specified";1.0;"=";0.0;0.0
5148;1129;"Leukaemia- granulocytic";"Heart";"Not specified";1.0;"=";0.0;0.0
5149;490;"Leukaemia- granulocytic";"Heart";"Not specified";1.0;"=";0.0;0.0
5200;743;"Leukaemia- mononuclear cell";"Heart";"Not specified";0.2367;"<=";0.0;0.0
5201;744;"Leukaemia- mononuclear cell";"Heart";"Not specified";0.1621;"<=";0.0;0.0
5206;5;"Leukaemia- mononuclear cell";"Heart";"Not specified";0.3189;"<=";0.0;0.0
5207;192;"Leukaemia- mononuclear cell";"Heart";"Not specified";0.0811;"<=";0.0;0.0
5256;1129;"Leukaemia- mononuclear cell";"Heart";"Not specified";1.0;"=";0.0;0.0
5257;490;"Leukaemia- mononuclear cell";"Heart";"Not specified";1.0;"=";0.0;0.0
5308;1068;"Lymphoma- malignant";"Heart";"Not specified";0.2499;"<=";0.0;0.0
5309;26;"Lymphoma- malignant";"Heart";"Not specified";0.2475;"<=";0.0;0.0
5315;190;"Lymphoma- malignant";"Heart";"Not specified";1.0;"=";0.0;0.0
5316;191;"Lymphoma- malignant";"Heart";"Not specified";0.2475;"<=";0.0;0.0
5349;452;"Lymphoma- malignant";"Heart";"Not specified";0.3157;"<=";0.0;0.0
5371;1129;"Lymphoma- malignant";"Heart";"Not specified";1.0;"=";0.0;0.0
5372;490;"Lymphoma- malignant";"Heart";"Not specified";1.0;"=";0.0;0.0
5490;192;"Schwannoma- malignant";"Heart";"Not specified";1.0;"=";0.0;0.0
5504;452;"Schwannoma- malignant";"Heart";"Not specified";0.4494;"<=";0.0;0.0
5515;487;"Schwannoma";"Heart";"Not specified";1.0;"=";0.0;0.0
5516;488;"Schwannoma";"Heart";"Not specified";1.0;"=";0.0;0.0
5525;744;"Carcinoma- alveolar/bronchiolar";"Pericardium";"Not specified";1.0;"=";0.0;0.0
5531;490;"Histiocytoma- fibrous";"Pericardium";"Not specified";1.0;"=";0.0;0.0
5534;744;"Sarcoma- histiocytic";"Pericardium";"Not specified";0.5;"<=";0.0;0.0
5922;1140;"Polyp- adenomatous";"Duodenum";"Not specified";1.0;"=";0.0;0.0
6093;190;"Lymphoma- malignant";"Caecum- lymphoid";"Not specified";0.5;"<=";0.0;0.0
6111;5;"Carcinoma";"Caecum";"Not specified";0.5;"<=";0.0;0.0
6123;1068;"Fibrosarcoma";"Caecum";"Not specified";1.0;"=";0.0;0.0
6135;744;"Sarcoma- histiocytic";"Caecum";"Not specified";0.5;"<=";0.0;0.0
6153;452;"Leiomyoma";"Caecum";"Not specified";1.0;"=";0.0;0.0
6163;1068;"Leiomyosarcoma";"Caecum";"Not specified";0.5;"<=";0.0;0.0
6167;487;"Leukaemia- granulocytic";"Caecum";"Not specified";1.0;"=";0.0;0.0
6168;488;"Leukaemia- granulocytic";"Caecum";"Not specified";1.0;"=";0.0;0.0
6169;490;"Leukaemia- granulocytic";"Caecum";"Not specified";1.0;"=";0.0;0.0
6190;744;"Leukaemia- mononuclear cell";"Caecum";"Not specified";0.5;"<=";0.0;0.0
6193;192;"Leukaemia- mononuclear cell";"Caecum";"Not specified";0.3788;"<=";0.0;0.0
6236;1068;"Lymphoma- malignant";"Caecum";"Not specified";0.5;"<=";0.0;0.0
6238;191;"Lymphoma- malignant";"Caecum";"Not specified";0.5;"<=";0.0;0.0
6264;1129;"Lymphoma- malignant";"Caecum";"Not specified";0.2475;"<=";0.0;0.0
6265;490;"Lymphoma- malignant";"Caecum";"Not specified";0.2475;"<=";0.0;0.0
6286;1129;"Carcinoma- serosa";"Caecum";"Not specified";0.5;"<=";0.0;782.370225
6287;490;"Carcinoma- serosa";"Caecum";"Not specified";0.5;"<=";0.0;794.955067
6297;490;"Adenocarcinoma";"Colon";"Not specified";1.0;"=";0.0;0.0
6322;1129;"Adenoma";"Colon";"Not specified";0.5;"<=";0.0;0.0
6323;490;"Adenoma";"Colon";"Not specified";0.5;"<=";0.0;0.0
6344;190;"Haemangiosarcoma";"Colon";"Not specified";0.5;"<=";0.0;0.0
6363;487;"Leiomyosarcoma";"Colon";"Not specified";1.0;"=";0.0;0.0
6364;488;"Leiomyosarcoma";"Colon";"Not specified";1.0;"=";0.0;0.0
6365;487;"Leukaemia- granulocytic";"Colon";"Not specified";1.0;"=";0.0;0.0
6366;488;"Leukaemia- granulocytic";"Colon";"Not specified";1.0;"=";0.0;0.0
6367;490;"Leukaemia- granulocytic";"Colon";"Not specified";1.0;"=";0.0;0.0
6386;744;"Leukaemia- mononuclear cell";"Colon";"Not specified";0.5;"<=";0.0;0.0
6388;192;"Leukaemia- mononuclear cell";"Colon";"Not specified";0.3788;"<=";0.0;0.0
6403;487;"Leukaemia- mononuclear cell";"Colon";"Not specified";0.5;"<=";0.0;643.368266
6404;488;"Leukaemia- mononuclear cell";"Colon";"Not specified";0.5;"<=";0.0;675.178436
6431;1068;"Lymphoma- malignant";"Colon";"Not specified";1.0;"=";0.0;0.0
6446;452;"Lymphoma- malignant";"Colon";"Not specified";0.5;"<=";0.0;0.0
6457;1129;"Lymphoma- malignant";"Colon";"Not specified";0.2475;"<=";0.0;0.0
6458;490;"Lymphoma- malignant";"Colon";"Not specified";0.2475;"<=";0.0;0.0
6497;1129;"Carcinoma- serosa";"Colon";"Not specified";0.5;"<=";0.0;782.370225
6498;490;"Carcinoma- serosa";"Colon";"Not specified";0.5;"<=";0.0;794.955067
6534;1068;"Fibrosarcoma";"Rectum";"Not specified";1.0;"=";0.0;0.0
6538;744;"Sarcoma- histiocytic";"Rectum";"Not specified";0.5;"<=";0.0;0.0
6539;5;"Sarcoma- histiocytic";"Rectum";"Not specified";0.5;"<=";0.0;0.0
6541;192;"Leiomyoma";"Rectum";"Not specified";0.5;"<=";0.0;0.0
6545;1068;"Leiomyosarcoma";"Rectum";"Not specified";0.5;"<=";0.0;0.0
6546;490;"Leiomyosarcoma";"Rectum";"Not specified";1.0;"=";0.0;0.0
6554;743;"Leukaemia- mononuclear cell";"Rectum";"Not specified";1.0;"=";0.0;0.0
6555;192;"Leukaemia- mononuclear cell";"Rectum";"Not specified";0.5;"<=";0.0;0.0
6568;1068;"Lymphoma- malignant";"Rectum";"Not specified";1.0;"=";0.0;0.0
6573;452;"Lymphoma- malignant";"Rectum";"Not specified";0.5;"<=";0.0;0.0
6598;190;"Sarcoma- stromal cell";"Rectum";"Not specified";1.0;"=";0.0;0.0
6611;490;"Adenocarcinoma";"Duodenum";"Not specified";1.0;"=";0.0;0.0
6666;26;"Carcinoma";"Duodenum";"Not specified";0.5;"<=";0.0;0.0
6733;487;"Leukaemia- granulocytic";"Duodenum";"Not specified";1.0;"=";0.0;0.0
6734;488;"Leukaemia- granulocytic";"Duodenum";"Not specified";1.0;"=";0.0;0.0
6751;744;"Leukaemia- mononuclear cell";"Duodenum";"Not specified";0.2475;"<=";0.0;983.93108
6753;192;"Leukaemia- mononuclear cell";"Duodenum";"Not specified";0.3788;"<=";0.0;0.0
6772;488;"Leukaemia- mononuclear cell";"Duodenum";"Not specified";1.0;"=";0.0;0.0
6796;1068;"Lymphoma- malignant";"Duodenum";"Not specified";1.0;"=";0.0;0.0
6810;452;"Lymphoma- malignant";"Duodenum";"Not specified";0.5;"<=";0.0;0.0
6821;1129;"Lymphoma- malignant";"Duodenum";"Not specified";1.0;"=";0.0;0.0
6822;490;"Lymphoma- malignant";"Duodenum";"Not specified";1.0;"=";0.0;0.0
6855;190;"Polyp- adenomatous";"Duodenum";"Not specified";0.2499;"<=";0.0;0.0
6856;191;"Polyp- adenomatous";"Duodenum";"Not specified";0.5;"<=";0.0;0.0
6871;1129;"Sarcoma";"Duodenum";"Not specified";1.0;"=";0.0;0.0
6872;490;"Sarcoma";"Duodenum";"Not specified";1.0;"=";0.0;0.0
6880;1129;"Carcinoma- serosa";"Duodenum";"Not specified";0.5;"<=";0.0;782.370225
6881;490;"Carcinoma- serosa";"Duodenum";"Not specified";0.5;"<=";0.0;794.955067
6882;26;"Carcinoma- epithelial";"Ileum";"Not specified";0.5;"<=";0.0;0.0
6884;1129;"Adenocarcinoma";"Ileum";"Not specified";0.5;"<=";0.0;0.0
6885;490;"Adenocarcinoma";"Ileum";"Not specified";0.5;"<=";0.0;0.0
6920;1068;"Fibrosarcoma";"Ileum";"Not specified";1.0;"=";0.0;0.0
6940;744;"Sarcoma- histiocytic";"Ileum";"Not specified";0.5;"<=";0.0;0.0
6950;487;"Leukaemia- granulocytic";"Ileum";"Not specified";1.0;"=";0.0;0.0
6951;488;"Leukaemia- granulocytic";"Ileum";"Not specified";1.0;"=";0.0;0.0
6952;490;"Leukaemia- granulocytic";"Ileum";"Not specified";1.0;"=";0.0;0.0
6974;743;"Leukaemia- mononuclear cell";"Ileum";"Not specified";1.0;"=";0.0;0.0
6975;744;"Leukaemia- mononuclear cell";"Ileum";"Not specified";1.0;"=";0.0;0.0
6980;5;"Leukaemia- mononuclear cell";"Ileum";"Not specified";0.5;"<=";0.0;0.0
6981;192;"Leukaemia- mononuclear cell";"Ileum";"Not specified";0.3788;"<=";0.0;0.0
7005;488;"Leukaemia- mononuclear cell";"Ileum";"Not specified";1.0;"=";0.0;0.0
7028;1068;"Lymphoma- malignant";"Ileum";"Not specified";1.0;"=";0.0;0.0
7061;1129;"Lymphoma- malignant";"Ileum";"Not specified";0.5;"<=";0.0;0.0
7062;490;"Lymphoma- malignant";"Ileum";"Not specified";0.5;"<=";0.0;0.0
7107;1129;"Adenocarcinoma";"Jejunum";"Not specified";0.5041;"<=";0.0;0.0
7108;490;"Adenocarcinoma";"Jejunum";"Not specified";0.4384;"<=";0.0;0.0
7137;487;"Adenoma";"Jejunum";"Not specified";0.5;"<=";0.0;0.0
7138;488;"Adenoma";"Jejunum";"Not specified";0.5;"<=";0.0;0.0
7171;26;"Carcinoma";"Jejunum";"Not specified";0.1212;"<=";0.0;0.0
7177;190;"Carcinoma";"Jejunum";"Not specified";0.5;"<=";0.0;0.0
7178;191;"Carcinoma";"Jejunum";"Not specified";0.5;"<=";0.0;0.0
7221;452;"Fibrosarcoma";"Jejunum";"Not specified";0.5;"<=";0.0;184.2016
7245;190;"Sarcoma- histiocytic";"Jejunum";"Not specified";0.5;"<=";0.0;0.0
7283;488;"Leiomyosarcoma";"Jejunum";"Not specified";1.0;"=";0.0;0.0
7284;490;"Leukaemia- granulocytic";"Jejunum";"Not specified";1.0;"=";0.0;0.0
7306;744;"Leukaemia- mononuclear cell";"Jejunum";"Not specified";1.0;"=";0.0;0.0
7308;5;"Leukaemia- mononuclear cell";"Jejunum";"Not specified";0.5;"<=";0.0;0.0
7309;192;"Leukaemia- mononuclear cell";"Jejunum";"Not specified";0.2499;"<=";0.0;0.0
7327;488;"Leukaemia- mononuclear cell";"Jejunum";"Not specified";1.0;"=";0.0;0.0
7368;1068;"Lymphoma- malignant";"Jejunum";"Not specified";1.0;"=";0.0;0.0
7369;26;"Lymphoma- malignant";"Jejunum";"Not specified";1.0;"=";0.0;0.0
7400;452;"Lymphoma- malignant";"Jejunum";"Not specified";0.5;"<=";0.0;0.0
7421;1129;"Lymphoma- malignant";"Jejunum";"Not specified";0.5;"<=";0.0;0.0
7422;490;"Lymphoma- malignant";"Jejunum";"Not specified";0.5;"<=";0.0;0.0
7459;5;"Schwannoma- malignant";"Jejunum";"Not specified";0.5;"<=";0.0;0.0
7476;190;"Lymphoma- malignant";"Jejunum- Peyer's patch";"Not specified";0.5;"<=";0.0;0.0
7477;191;"Lymphoma- malignant";"Jejunum- Peyer's patch";"Not specified";1.0;"=";0.0;0.0
7535;743;"Adenoma";"Pancreatic islets";"Not specified";1.0;"=";0.0;0.0
7536;744;"Adenoma";"Pancreatic islets";"Not specified";0.2367;"<=";0.0;0.0
7541;191;"Adenoma";"Pancreatic islets";"Not specified";0.5;"<=";0.0;0.0
7542;5;"Adenoma";"Pancreatic islets";"Not specified";0.2475;"<=";0.0;0.0
7543;192;"Adenoma";"Pancreatic islets";"Not specified";1.0;"=";0.0;0.0
7569;452;"Adenoma";"Pancreatic islets";"Not specified";0.4505;"<=";0.0;488.571152
7607;487;"Adenoma";"Pancreatic islets";"Not specified";0.3633;"<=";0.0;0.0
7608;488;"Adenoma";"Pancreatic islets";"Not specified";0.2852;"<=";0.0;0.0
7609;1129;"Adenoma";"Pancreatic islets";"Not specified";0.0754;"<=";0.0;225.161894
7610;490;"Adenoma";"Pancreatic islets";"Not specified";0.0883;"<=";0.0;267.814083
7633;744;"Carcinoma";"Pancreatic islets";"Not specified";1.0;"=";0.0;0.0
7634;190;"Carcinoma";"Pancreatic islets";"Not specified";0.5;"<=";0.0;0.0
7650;452;"Carcinoma";"Pancreatic islets";"Not specified";0.3378;"<=";0.0;408.243644
7666;487;"Carcinoma";"Pancreatic islets";"Not specified";0.4949;"<=";0.0;0.0
7667;488;"Carcinoma";"Pancreatic islets";"Not specified";0.4949;"<=";0.0;0.0
7668;1129;"Carcinoma";"Pancreatic islets";"Not specified";0.2475;"<=";0.0;411.322982
7669;490;"Carcinoma";"Pancreatic islets";"Not specified";0.2475;"<=";0.0;417.939331
7677;490;"Leukaemia- granulocytic";"Pancreatic islets";"Not specified";1.0;"=";0.0;0.0
7692;190;"Lymphoma- malignant";"Pancreatic islets";"Not specified";0.5;"<=";0.0;0.0
7700;1129;"Lymphoma- malignant";"Pancreatic islets";"Not specified";0.3812;"<=";0.0;1211.102842
7701;490;"Lymphoma- malignant";"Pancreatic islets";"Not specified";0.3275;"<=";0.0;1090.623071
7703;490;"Carcinoma- adventitia";"Kidney";"Not specified";1.0;"=";0.0;0.0
7709;452;"Carcinoma- bilateral";"Kidney tubule";"Not specified";0.5;"<=";0.0;293.32029
7746;1129;"Adenoma";"Kidney";"Not specified";1.0;"=";0.0;0.0
7747;490;"Adenoma";"Kidney";"Not specified";1.0;"=";0.0;0.0
7797;26;"Carcinoma";"Kidney";"Not specified";0.5;"<=";0.0;0.0
7815;452;"Carcinoma";"Kidney";"Not specified";0.5;"<=";0.0;293.32029
7837;1068;"Fibrosarcoma";"Kidney";"Not specified";1.0;"=";0.0;0.0
7840;1129;"Fibrosarcoma";"Kidney";"Not specified";0.5;"<=";0.0;0.0
7841;490;"Fibrosarcoma";"Kidney";"Not specified";0.5;"<=";0.0;0.0
7845;744;"Histiocytoma- fibrous";"Kidney";"Not specified";1.0;"=";0.0;0.0
7847;190;"Histiocytoma- fibrous";"Kidney";"Not specified";0.5;"<=";0.0;0.0
7850;452;"Histiocytoma- fibrous";"Kidney";"Not specified";0.5;"<=";0.0;184.2016
7880;26;"Hepatoblastoma";"Kidney";"Not specified";0.5;"<=";0.0;0.0
7923;26;"Hepatocholangiocarcinoma";"Kidney";"Not specified";0.5;"<=";0.0;0.0
7974;1068;"Sarcoma- histiocytic";"Kidney";"Not specified";1.0;"=";0.0;0.0
7975;26;"Sarcoma- histiocytic";"Kidney";"Not specified";0.5;"<=";0.0;0.0
7976;744;"Sarcoma- histiocytic";"Kidney";"Not specified";0.5;"<=";0.0;0.0
7981;190;"Sarcoma- histiocytic";"Kidney";"Not specified";0.1212;"<=";0.0;3501.718718
7982;5;"Sarcoma- histiocytic";"Kidney";"Not specified";0.5;"<=";0.0;0.0
8003;452;"Sarcoma- histiocytic";"Kidney";"Not specified";0.5;"<=";0.0;0.0
8028;487;"Sarcoma- histiocytic";"Kidney";"Not specified";0.5;"<=";0.0;0.0
8029;488;"Sarcoma- histiocytic";"Kidney";"Not specified";0.5;"<=";0.0;0.0
8030;490;"Sarcoma- histiocytic";"Kidney";"Not specified";1.0;"=";0.0;0.0
8037;457;"Leukaemia- erythrocytic";"Kidney";"Not specified";0.5;"<=";0.0;11.195635
8038;458;"Leukaemia- erythrocytic";"Kidney";"Not specified";0.5;"<=";0.0;10.957437
8055;487;"Leukaemia- granulocytic";"Kidney";"Not specified";1.0;"=";0.0;0.0
8056;488;"Leukaemia- granulocytic";"Kidney";"Not specified";1.0;"=";0.0;0.0
8057;1129;"Leukaemia- granulocytic";"Kidney";"Not specified";1.0;"=";0.0;0.0
8058;490;"Leukaemia- granulocytic";"Kidney";"Not specified";1.0;"=";0.0;0.0
8114;743;"Leukaemia- mononuclear cell";"Kidney";"Not specified";1.0;"=";0.0;0.0
8115;744;"Leukaemia- mononuclear cell";"Kidney";"Not specified";1.0;"=";0.0;0.0
8120;5;"Leukaemia- mononuclear cell";"Kidney";"Not specified";0.0064;"<=";0.0;211.839448
8121;192;"Leukaemia- mononuclear cell";"Kidney";"Not specified";0.0278;"<=";0.0;0.0
8175;487;"Leukaemia- mononuclear cell";"Kidney";"Not specified";0.5;"<=";0.0;643.368266
8176;488;"Leukaemia- mononuclear cell";"Kidney";"Not specified";0.4949;"<=";0.0;674.120445
8177;1129;"Leukaemia- mononuclear cell";"Kidney";"Not specified";1.0;"=";0.0;0.0
8178;490;"Leukaemia- mononuclear cell";"Kidney";"Not specified";1.0;"=";0.0;0.0
8292;1068;"Lymphoma- malignant";"Kidney";"Not specified";0.3189;"<=";0.0;0.0
8293;26;"Lymphoma- malignant";"Kidney";"Not specified";0.5;"<=";0.0;0.0
8301;190;"Lymphoma- malignant";"Kidney";"Not specified";1.0;"=";0.0;0.0
8302;191;"Lymphoma- malignant";"Kidney";"Not specified";0.2475;"<=";0.0;0.0
8343;452;"Lymphoma- malignant";"Kidney";"Not specified";0.3157;"<=";0.0;0.0
8379;1129;"Lymphoma- malignant";"Kidney";"Not specified";0.3812;"<=";0.0;0.0
8380;490;"Lymphoma- malignant";"Kidney";"Not specified";0.3351;"<=";0.0;0.0
8470;452;"Nephroblastoma";"Kidney";"Not specified";0.5;"<=";0.0;0.0
8471;473;"Nephroblastoma";"Kidney";"Not specified";1.0;"=";0.0;0.0
8474;487;"Nephroblastoma";"Kidney";"Not specified";0.5;"<=";0.0;643.368266
8475;488;"Nephroblastoma";"Kidney";"Not specified";0.5;"<=";0.0;675.178436
8484;1068;"Osteosarcoma";"Kidney";"Not specified";0.5;"<=";0.0;0.0
8541;744;"Nephroma- stromal cell";"Kidney";"Not specified";0.5;"<=";0.0;0.0
8543;452;"Nephroma- stromal cell";"Kidney";"Not specified";0.3676;"<=";0.0;159.854853
8550;487;"Carcinoma- epthelial, transitional cell";"Kidney";"Not specified";1.0;"=";0.0;0.0
