DoseRespID,ObsID,Dose,DoseUnit,TotalAnimals,WithTumours
77138,13311,40,mg/kg bw,50,0
91509,13372,40,mg/kg bw,50,0
91510,13373,40,mg/kg bw,50,2
84411,13443,40,mg/kg bw,50,0
91511,13598,40,mg/kg bw,50,0
120232,13730,40,mg/kg bw,50,1
120233,13879,40,mg/kg bw,50,2
98645,14050,40,mg/kg bw,50,0
91512,14090,40,mg/kg bw,50,0
91513,14091,40,mg/kg bw,50,1
98646,14314,40,mg/kg bw,50,0
113029,14353,40,mg/kg bw,50,0
84412,14354,40,mg/kg bw,50,3
120234,14480,40,mg/kg bw,50,0
69929,14528,40,mg/kg bw,50,0
91514,14601,40,mg/kg bw,50,1
20125,14602,40,mg/kg bw,50,4
105785,14708,40,mg/kg bw,50,1
113030,14835,40,mg/kg bw,50,0
84413,14882,40,mg/kg bw,50,0
120235,14954,40,mg/kg bw,50,1
26928,15036,40,mg/kg bw,50,0
98647,15037,40,mg/kg bw,50,1
84414,15134,40,mg/kg bw,50,1
77139,15187,40,mg/kg bw,50,1
113031,15326,40,mg/kg bw,50,1
77140,15459,40,mg/kg bw,50,0
91515,15559,40,mg/kg bw,50,0
23570,15663,40,mg/kg bw,50,3
77141,15664,40,mg/kg bw,50,1
77142,15859,40,mg/kg bw,50,0
91516,15910,40,mg/kg bw,50,0
15038,16085,40,mg/kg bw,50,2
77143,16086,40,mg/kg bw,50,1
91517,16209,40,mg/kg bw,50,0
84415,16237,40,mg/kg bw,50,0
77144,16248,40,mg/kg bw,50,0
120236,16375,40,mg/kg bw,50,1
120237,16376,40,mg/kg bw,50,1
69930,16377,40,mg/kg bw,50,0
84416,16518,40,mg/kg bw,50,6
113032,16519,40,mg/kg bw,50,11
113033,16659,40,mg/kg bw,50,3
69931,16660,40,mg/kg bw,50,1
77145,17076,40,mg/kg bw,50,0
120239,17181,40,mg/kg bw,50,3
120238,17182,40,mg/kg bw,50,1
105786,17183,40,mg/kg bw,50,0
69932,17323,40,mg/kg bw,50,18
120240,17324,40,mg/kg bw,50,0
84417,17403,40,mg/kg bw,50,0
69933,17404,40,mg/kg bw,50,0
105787,17545,40,mg/kg bw,50,0
113034,17546,40,mg/kg bw,50,0
98648,17587,40,mg/kg bw,50,0
113035,17838,40,mg/kg bw,50,0
120241,17929,40,mg/kg bw,50,0
120242,18010,40,mg/kg bw,50,0
69934,18011,40,mg/kg bw,50,0
84418,18219,40,mg/kg bw,50,1
105788,18276,40,mg/kg bw,50,1
113036,18277,40,mg/kg bw,50,0
91518,18326,40,mg/kg bw,50,1
105789,18327,40,mg/kg bw,50,0
105790,18383,40,mg/kg bw,50,1
120243,18384,40,mg/kg bw,50,1
105791,18443,40,mg/kg bw,50,1
84419,18502,40,mg/kg bw,50,0
91519,18563,40,mg/kg bw,50,0
91520,18687,40,mg/kg bw,50,0
23571,18770,40,mg/kg bw,50,4
69935,18840,40,mg/kg bw,50,0
105792,18896,40,mg/kg bw,50,0
105793,18950,40,mg/kg bw,50,0
84420,18987,40,mg/kg bw,50,0
113037,19058,40,mg/kg bw,50,2
15039,19134,40,mg/kg bw,50,2
98649,19187,40,mg/kg bw,50,0
69936,19242,40,mg/kg bw,50,3
91521,19363,40,mg/kg bw,50,0
113038,19387,40,mg/kg bw,50,1
91522,19518,40,mg/kg bw,50,0
113039,19670,40,mg/kg bw,50,0
84421,19742,40,mg/kg bw,50,1
113040,19743,40,mg/kg bw,50,0
69937,19891,40,mg/kg bw,50,0
91523,19926,40,mg/kg bw,50,0
84422,20020,40,mg/kg bw,50,0
98650,20021,40,mg/kg bw,50,0
105794,20022,40,mg/kg bw,50,0
26929,20134,40,mg/kg bw,50,3
18355,20135,40,mg/kg bw,50,4
91525,20248,40,mg/kg bw,50,3
91524,20249,40,mg/kg bw,50,1
69938,20358,40,mg/kg bw,50,1
77146,20520,40,mg/kg bw,50,1
84423,20558,40,mg/kg bw,50,0
105795,20932,40,mg/kg bw,50,0
77147,20933,40,mg/kg bw,50,0
120244,21012,40,mg/kg bw,50,2
105796,21013,40,mg/kg bw,50,1
69939,21158,40,mg/kg bw,50,3
113041,21159,40,mg/kg bw,50,0
120245,21160,40,mg/kg bw,50,15
21893,21161,40,mg/kg bw,50,21
98651,21301,40,mg/kg bw,50,0
98652,21302,40,mg/kg bw,50,1
105797,21409,40,mg/kg bw,50,0
77148,21410,40,mg/kg bw,50,0
113042,21469,40,mg/kg bw,50,1
120246,21490,40,mg/kg bw,50,1
25289,21639,40,mg/kg bw,50,2
25290,21692,40,mg/kg bw,50,2
105798,21719,40,mg/kg bw,50,1
105799,21734,40,mg/kg bw,50,0
113043,21757,40,mg/kg bw,50,0
91526,21822,40,mg/kg bw,50,2
98653,21872,40,mg/kg bw,50,0
69940,21882,40,mg/kg bw,50,0
16710,21914,40,mg/kg bw,50,0
113044,21962,40,mg/kg bw,50,1
77149,22007,40,mg/kg bw,50,1
98654,22070,40,mg/kg bw,50,0
105800,22136,40,mg/kg bw,50,0
113045,22148,40,mg/kg bw,50,0
120247,22192,40,mg/kg bw,50,0
120248,22193,40,mg/kg bw,50,1
20126,22281,40,mg/kg bw,50,3
69941,22442,40,mg/kg bw,50,0
84424,22485,40,mg/kg bw,50,0
18356,22520,40,mg/kg bw,50,1
69942,22558,40,mg/kg bw,50,1
105801,22599,40,mg/kg bw,50,1
113046,22702,40,mg/kg bw,50,0
105802,22742,40,mg/kg bw,50,0
120249,22794,40,mg/kg bw,50,1
77150,22828,40,mg/kg bw,50,0
69943,22934,40,mg/kg bw,50,0
91527,22964,40,mg/kg bw,50,1
98655,23000,40,mg/kg bw,50,0
98656,23159,40,mg/kg bw,50,1
91528,23619,40,mg/kg bw,50,0
77151,23620,40,mg/kg bw,50,3
105803,23692,40,mg/kg bw,50,0
105804,23806,40,mg/kg bw,50,0
91529,24029,40,mg/kg bw,50,0
77152,24030,40,mg/kg bw,50,4
77153,24106,40,mg/kg bw,50,0
84425,24430,40,mg/kg bw,50,0
91530,24431,40,mg/kg bw,50,0
91531,24527,40,mg/kg bw,50,0
77154,24589,40,mg/kg bw,50,1
77155,24844,40,mg/kg bw,50,0
84426,24845,40,mg/kg bw,50,3
69944,24967,40,mg/kg bw,50,0
113047,25068,40,mg/kg bw,50,0
69945,25131,40,mg/kg bw,50,0
84427,25198,40,mg/kg bw,50,0
77156,25199,40,mg/kg bw,50,0
98657,25268,40,mg/kg bw,50,0
77157,25269,40,mg/kg bw,50,0
113048,25361,40,mg/kg bw,50,1
77158,25426,40,mg/kg bw,50,1
77159,25427,40,mg/kg bw,50,1
77160,25490,40,mg/kg bw,50,1
23572,25552,40,mg/kg bw,50,5
105805,25553,40,mg/kg bw,50,1
77161,25637,40,mg/kg bw,50,1
113049,25638,40,mg/kg bw,50,0
77162,25892,40,mg/kg bw,50,0
77163,26024,40,mg/kg bw,50,0
20127,26025,40,mg/kg bw,50,2
113050,26159,40,mg/kg bw,50,1
98658,26160,40,mg/kg bw,50,0
91532,26161,40,mg/kg bw,50,0
84428,26269,40,mg/kg bw,50,1
91533,26345,40,mg/kg bw,50,11
21894,26346,40,mg/kg bw,50,17
120250,26504,40,mg/kg bw,50,5
113051,26505,40,mg/kg bw,50,1
84429,26678,40,mg/kg bw,50,0
84430,26700,40,mg/kg bw,50,1
91534,26919,40,mg/kg bw,50,0
105806,26970,40,mg/kg bw,50,0
120251,26971,40,mg/kg bw,50,0
98659,27053,40,mg/kg bw,50,1
105807,27164,40,mg/kg bw,50,0
77164,27271,40,mg/kg bw,50,0
69946,27272,40,mg/kg bw,50,1
113052,27273,40,mg/kg bw,50,1
69947,27414,40,mg/kg bw,50,0
84431,27462,40,mg/kg bw,50,0
84432,27518,40,mg/kg bw,50,0
23573,27519,40,mg/kg bw,50,1
77165,27610,40,mg/kg bw,50,2
91535,27675,40,mg/kg bw,50,0
77166,28438,40,mg/kg bw,50,0
15040,28439,40,mg/kg bw,50,44
120252,28523,40,mg/kg bw,50,0
91536,28524,40,mg/kg bw,50,2
69948,28602,40,mg/kg bw,50,0
113053,28607,40,mg/kg bw,50,1
120253,28631,40,mg/kg bw,50,0
113054,28688,40,mg/kg bw,50,1
69949,28886,40,mg/kg bw,50,0
91537,28933,40,mg/kg bw,50,0
120254,28964,40,mg/kg bw,50,0
98660,29006,40,mg/kg bw,50,0
113055,29007,40,mg/kg bw,50,0
120255,29117,40,mg/kg bw,50,2
25291,29118,40,mg/kg bw,50,6
84433,29257,40,mg/kg bw,50,4
69950,29258,40,mg/kg bw,50,1
91538,29453,40,mg/kg bw,50,0
98661,29487,40,mg/kg bw,50,0
113056,29529,40,mg/kg bw,50,0
105808,29530,40,mg/kg bw,50,0
69951,29644,40,mg/kg bw,50,6
84434,29645,40,mg/kg bw,50,6
91539,29780,40,mg/kg bw,50,0
77167,29781,40,mg/kg bw,50,0
98663,29856,40,mg/kg bw,50,2
98662,29857,40,mg/kg bw,50,1
98664,29866,40,mg/kg bw,50,0
25292,29967,40,mg/kg bw,50,1
105809,30132,40,mg/kg bw,50,1
91540,30368,40,mg/kg bw,50,0
120256,30397,40,mg/kg bw,50,0
98665,30437,40,mg/kg bw,50,1
120257,31445,40,mg/kg bw,50,0
113057,31602,40,mg/kg bw,50,0
84436,31613,40,mg/kg bw,50,1
84435,31614,40,mg/kg bw,50,0
113058,31660,40,mg/kg bw,50,0
120258,31734,40,mg/kg bw,50,0
105810,31753,40,mg/kg bw,50,0
98666,31754,40,mg/kg bw,50,0
120259,31755,40,mg/kg bw,50,0
20128,31840,40,mg/kg bw,50,2
15041,31841,40,mg/kg bw,50,4
105811,31940,40,mg/kg bw,50,3
69952,31941,40,mg/kg bw,50,1
98667,32017,40,mg/kg bw,50,1
98668,32193,40,mg/kg bw,50,0
84437,32382,40,mg/kg bw,50,2
113059,32481,40,mg/kg bw,50,0
69953,32591,40,mg/kg bw,50,1
98669,32745,40,mg/kg bw,50,1
18357,32805,40,mg/kg bw,50,3
21895,32940,40,mg/kg bw,50,0
15042,32941,40,mg/kg bw,50,5
120260,33010,40,mg/kg bw,50,1
77168,33052,40,mg/kg bw,50,1
120261,33105,40,mg/kg bw,50,0
98670,33165,40,mg/kg bw,50,0
84438,33410,40,mg/kg bw,50,0
98671,33411,40,mg/kg bw,50,1
137893,36708,40,ug/kg/day,12,3
139737,36901,40,ug/kg/day,29,1
139740,36902,40,ug/kg/day,29,0
139743,36903,40,ug/kg/day,29,1
139746,36904,40,ug/kg/day,29,0
180478,37660,40,mg/kg/day,50,11
173134,38028,40,mg/kg/day,14,14
171581,38744,40,mg/kg/day,33,16
174450,39594,40,mg/kg/day,15,15
171493,41365,40,mg/kg/day,40,0
180486,43776,40,mg/kg/day,50,11
171497,46030,40,mg/kg/day,40,0
139749,46183,40,ug/kg/day,29,6
180470,48207,40,mg/kg/day,10,0
180474,48208,40,mg/kg/day,10,0
180482,48209,40,mg/kg/day,50,3
180490,48210,40,mg/kg/day,50,27
180494,48211,40,mg/kg/day,50,34
181364,48450,40,mg/kg/day,15,0
181367,48451,40,mg/kg/day,15,0
153238,51468,40,mg/kg/day,35,1
153794,54472,40,mg/kg/day,50,27
162742,55670,40,mg/kg/day,50,1
153236,56520,40,mg/kg/day,35,26
153796,56636,40,mg/kg/day,50,1
162740,57765,40,mg/kg/day,50,38
173764,36974,40.5,mg/kg/day,50,11
173766,46557,40.5,mg/kg/day,50,4
173768,46558,40.5,mg/kg/day,50,34
168976,44995,40.8,mg/kg/day,30,0
179352,47941,40.8,mg/kg/day,28,0
179353,47942,40.8,mg/kg/day,28,0
179354,47943,40.8,mg/kg/day,28,0
179802,48020,40.8,mg/kg/day,18,0
179803,48021,40.8,mg/kg/day,18,0
183559,36468,41,mg/kg/day,50,48
183562,36469,41,mg/kg/day,50,42
183565,36470,41,mg/kg/day,50,27
183568,36471,41,mg/kg/day,50,16
183596,36475,41,mg/kg/day,50,40
183599,36476,41,mg/kg/day,50,32
183602,36477,41,mg/kg/day,50,21
183571,48951,41,mg/kg/day,50,1
183574,48952,41,mg/kg/day,50,3
169593,40520,41.4,mg/kg/day,17,3
169597,40523,41.4,mg/kg/day,18,1
169599,40524,41.4,mg/kg/day,18,1
169591,45250,41.4,mg/kg/day,17,1
169592,45251,41.4,mg/kg/day,17,0
169598,45253,41.4,mg/kg/day,18,0
141862,36053,41.6,ug/kg/day,62,47
141876,36054,41.6,ug/kg/day,68,2
141883,36055,41.6,ug/kg/day,66,2
141925,36058,41.6,ug/kg/day,57,17
141932,36059,41.6,ug/kg/day,52,3
141939,36060,41.6,ug/kg/day,64,9
141946,36061,41.6,ug/kg/day,59,4
141953,36062,41.6,ug/kg/day,64,2
142002,36065,41.6,ug/kg/day,64,54
142009,36066,41.6,ug/kg/day,72,4
142058,36069,41.6,ug/kg/day,62,59
141869,37307,41.6,ug/kg/day,49,2
141890,37308,41.6,ug/kg/day,48,2
141897,37309,41.6,ug/kg/day,62,1
141960,37311,41.6,ug/kg/day,64,4
141967,37312,41.6,ug/kg/day,59,1
141974,37313,41.6,ug/kg/day,52,0
141981,37314,41.6,ug/kg/day,64,2
142016,37315,41.6,ug/kg/day,64,5
142023,47460,41.6,ug/kg/day,65,1
142030,47461,41.6,ug/kg/day,61,2
142065,47463,41.6,ug/kg/day,62,0
142072,47464,41.6,ug/kg/day,60,4
171582,38745,42.9,mg/kg/day,30,20
171583,41407,42.9,mg/kg/day,30,4
172984,46391,42.9,mg/kg/day,48,44
179300,36234,44.5,mg/kg/day,50,9
179303,37545,44.5,mg/kg/day,50,9
179306,47927,44.5,mg/kg/day,50,0
179309,47928,44.5,mg/kg/day,50,0
179312,47929,44.5,mg/kg/day,50,20
179315,47930,44.5,mg/kg/day,50,0
179318,47931,44.5,mg/kg/day,50,19
88059,8471,45,mg/kg bw,10,0
180850,37697,45,mg/kg/day,5,3
180854,37699,45,mg/kg/day,5,4
143229,39397,45,ug/kg/day,14,10
143230,39398,45,ug/kg/day,4,2
143231,39399,45,ug/kg/day,11,5
143232,39400,45,ug/kg/day,11,4
143233,39401,45,ug/kg/day,13,3
143234,39402,45,ug/kg/day,9,3
143237,39403,45,ug/kg/day,14,10
184538,39618,45,mg/kg/day,5,5
172346,41691,45,mg/kg/day,100,23
143235,43436,45,ug/kg/day,14,2
143236,43437,45,ug/kg/day,9,1
184539,44452,45,mg/kg/day,5,4
180837,37693,45.2,mg/kg/day,4,2
180840,37694,45.2,mg/kg/day,4,3
180843,37695,45.2,mg/kg/day,22,7
180846,37696,45.2,mg/kg/day,22,6
173676,46551,46.5,mg/kg/day,50,1
173680,46552,46.5,mg/kg/day,50,0
173684,46553,46.5,mg/kg/day,50,27
181182,39613,47.4,mg/kg/day,48,48
181176,43916,47.4,mg/kg/day,48,46
181170,48423,47.4,mg/kg/day,47,0
181173,48424,47.4,mg/kg/day,47,2
181179,48425,47.4,mg/kg/day,48,28
173771,36975,47.6,mg/kg/day,50,3
173773,36976,47.6,mg/kg/day,50,2
173775,36977,47.6,mg/kg/day,50,24
155677,51891,47.7,mg/kg/day,50,6
155675,56987,47.7,mg/kg/day,50,45
181164,48419,47.8,mg/kg/day,12,0
142466,36107,48,ug/kg/day,60,0
142469,36108,48,ug/kg/day,60,0
144664,36386,48,ug/kg/day,19,0
144667,36387,48,ug/kg/day,19,0
142472,37400,48,ug/kg/day,60,0
144658,37773,48,ug/kg/day,6,0
144661,37774,48,ug/kg/day,6,0
180924,48366,48,mg/kg/day,5,0
180928,48368,48,mg/kg/day,5,0
144655,48606,48,ug/kg/day,6,0
184651,49134,48,mg/kg/day,5,0
183541,36464,49.2,mg/kg/day,50,44
183544,36465,49.2,mg/kg/day,50,33
183547,36466,49.2,mg/kg/day,50,17
183550,36467,49.2,mg/kg/day,50,0
183553,44307,49.2,mg/kg/day,50,1
183556,48950,49.2,mg/kg/day,50,1
167934,39802,49.7,mg/kg/day,36,7
167935,39803,49.7,mg/kg/day,33,7
167936,39804,49.7,mg/kg/day,33,2
180776,36309,50,mg/kg/day,24,9
180782,36310,50,mg/kg/day,25,21
182244,36385,50,mg/kg/day,63,9
180458,37657,50,mg/kg/day,50,44
180462,37658,50,mg/kg/day,50,39
180466,37659,50,mg/kg/day,50,9
182250,37772,50,mg/kg/day,63,2
174449,42225,50,mg/kg/day,15,3
179288,43459,50,mg/kg/day,50,28
179291,43460,50,mg/kg/day,50,20
179294,43461,50,mg/kg/day,50,17
179297,43462,50,mg/kg/day,50,34
180454,43775,50,mg/kg/day,50,0
171489,46029,50,mg/kg/day,40,0
139832,46195,50,ug/kg/day,20,0
139835,46196,50,ug/kg/day,20,0
179282,47925,50,mg/kg/day,50,7
179285,47926,50,mg/kg/day,50,0
180778,48311,50,mg/kg/day,24,0
180780,48312,50,mg/kg/day,24,0
180784,48313,50,mg/kg/day,25,0
180786,48314,50,mg/kg/day,25,0
180788,48315,50,mg/kg/day,25,1
182247,48595,50,mg/kg/day,63,1
182253,48596,50,mg/kg/day,63,2
153792,51582,50,mg/kg/day,50,1
153788,54471,50,mg/kg/day,50,1
153790,56635,50,mg/kg/day,50,30
166799,50807,50.8,mg/kg/day,50,42
166808,53444,50.8,mg/kg/day,50,7
166811,53445,50.8,mg/kg/day,50,6
166820,53446,50.8,mg/kg/day,50,4
166823,53447,50.8,mg/kg/day,50,4
166802,53978,50.8,mg/kg/day,50,24
166805,53979,50.8,mg/kg/day,50,24
166814,53980,50.8,mg/kg/day,50,46
166817,56027,50.8,mg/kg/day,50,1
136078,57584,51.5,ug/kg/day,50,48
136080,57585,51.5,ug/kg/day,50,0
142463,37399,52,ug/kg/day,60,0
144646,48603,52,ug/kg/day,6,0
144649,48604,52,ug/kg/day,6,0
144652,48605,52,ug/kg/day,42,0
173164,38841,52.1,mg/kg/day,35,24
173165,38842,52.1,mg/kg/day,35,19
173167,38843,52.1,mg/kg/day,35,31
173166,46445,52.1,mg/kg/day,35,0
138176,40238,52.3,ug/kg/day,30,0
159479,50120,52.8,mg/kg/day,50,43
159483,50121,52.8,mg/kg/day,50,11
159485,50122,52.8,mg/kg/day,50,8
159489,50123,52.8,mg/kg/day,50,8
159481,51008,52.8,mg/kg/day,50,14
159487,52615,52.8,mg/kg/day,50,9
159491,52616,52.8,mg/kg/day,50,7
159493,52617,52.8,mg/kg/day,50,3
159495,52618,52.8,mg/kg/day,50,4
159497,52619,52.8,mg/kg/day,50,4
162349,52961,52.8,mg/kg/day,50,9
159475,55315,52.8,mg/kg/day,50,37
159477,55316,52.8,mg/kg/day,50,1
159499,55317,52.8,mg/kg/day,50,41
162351,55615,52.8,mg/kg/day,50,0
159473,56076,52.8,mg/kg/day,50,3
159501,57430,52.8,mg/kg/day,50,0
173660,41966,53.1,mg/kg/day,50,1
173664,46548,53.1,mg/kg/day,50,0
173668,46549,53.1,mg/kg/day,50,0
173672,46550,53.1,mg/kg/day,50,36
165380,55913,53.2,mg/kg/day,50,2
165383,57947,53.2,mg/kg/day,50,28
165386,57948,53.2,mg/kg/day,50,8
165389,57949,53.2,mg/kg/day,50,3
165401,57953,53.3,mg/kg/day,50,36
165404,57954,53.3,mg/kg/day,50,0
165407,57955,53.5,mg/kg/day,50,34
165410,57956,53.5,mg/kg/day,50,1
175145,42375,53.6,mg/kg/day,69,7
175146,46921,53.6,mg/kg/day,69,19
175147,46922,53.6,mg/kg/day,69,12
175148,46923,53.6,mg/kg/day,69,27
175149,46924,53.6,mg/kg/day,69,31
175150,46925,53.6,mg/kg/day,69,44
168975,40239,55,mg/kg/day,38,1
168974,44994,55,mg/kg/day,37,0
153039,51438,55.4,mg/kg/day,50,5
153035,56466,55.4,mg/kg/day,50,12
153037,56467,55.4,mg/kg/day,50,0
168598,44824,55.8,mg/kg/day,35,0
168599,44825,55.8,mg/kg/day,35,1
143217,39393,56,ug/kg/day,13,10
143218,39394,56,ug/kg/day,13,6
143219,39395,56,ug/kg/day,12,4
143228,39396,56,ug/kg/day,14,12
143220,43428,56,ug/kg/day,14,2
143221,43429,56,ug/kg/day,10,3
143222,43430,56,ug/kg/day,2,1
143223,43431,56,ug/kg/day,2,1
143224,43432,56,ug/kg/day,2,1
143225,43433,56,ug/kg/day,4,1
143226,43434,56,ug/kg/day,12,1
143227,43435,56,ug/kg/day,13,1
183520,48944,57.1,mg/kg/day,10,0
183521,48945,57.1,mg/kg/day,10,0
183578,36472,58.6,mg/kg/day,50,44
183581,36473,58.6,mg/kg/day,50,40
183587,36474,58.6,mg/kg/day,50,15
183584,37874,58.6,mg/kg/day,50,0
183590,48953,58.6,mg/kg/day,50,10
183593,48954,58.6,mg/kg/day,50,10
165097,55891,59.1,mg/kg/day,50,0
165100,55892,59.1,mg/kg/day,50,0
165106,55893,59.1,mg/kg/day,50,0
165094,56083,59.1,mg/kg/day,50,0
165103,57932,59.1,mg/kg/day,50,41
181149,48414,59.2,mg/kg/day,48,0
181152,48415,59.2,mg/kg/day,48,0
181155,48416,59.2,mg/kg/day,48,47
181158,48417,59.2,mg/kg/day,48,45
181161,48418,59.2,mg/kg/day,48,15
165109,50667,59.2,mg/kg/day,50,0
165112,55894,59.2,mg/kg/day,50,43
165115,57933,59.2,mg/kg/day,50,1
138449,35545,60,ug/kg/day,94,58
138451,35546,60,ug/kg/day,92,35
138453,35547,60,ug/kg/day,89,32
171505,36882,60,mg/kg/day,25,0
179704,37578,60,mg/kg/day,15,1
179706,37579,60,mg/kg/day,15,1
144475,37736,60,ug/kg/day,50,0
182976,37810,60,mg/kg/day,50,8
180432,48200,60,mg/kg/day,50,12
180435,48201,60,mg/kg/day,50,4
180438,48202,60,mg/kg/day,50,6
180441,48203,60,mg/kg/day,50,0
180444,48204,60,mg/kg/day,50,22
180447,48205,60,mg/kg/day,50,16
180450,48206,60,mg/kg/day,50,8
144469,48526,60,ug/kg/day,50,0
144481,48527,60,ug/kg/day,50,0
144487,48528,60,ug/kg/day,50,1
144493,48529,60,ug/kg/day,50,0
144893,48810,60,ug/kg/day,20,0
144897,48811,60,ug/kg/day,20,0
144904,48813,60,ug/kg/day,20,0
144908,48814,60,ug/kg/day,20,0
184019,49006,60,mg/kg/day,18,0
153781,56632,60,mg/kg/day,50,19
153783,56633,60,mg/kg/day,50,5
153785,56634,60,mg/kg/day,50,7
180741,36306,60.2,mg/kg/day,50,27
180743,37669,60.2,mg/kg/day,50,8
180745,37670,60.2,mg/kg/day,50,4
180747,37671,60.2,mg/kg/day,50,5
180749,37672,60.2,mg/kg/day,50,6
180751,37673,60.2,mg/kg/day,50,2
180753,37674,60.2,mg/kg/day,50,3
180755,43840,60.2,mg/kg/day,50,1
180757,48301,60.2,mg/kg/day,50,12
180759,48302,60.2,mg/kg/day,50,0
180761,48303,60.2,mg/kg/day,50,50
165118,55895,60.2,mg/kg/day,50,41
165119,57934,60.2,mg/kg/day,50,0
144898,44241,62.5,ug/kg/day,50,0
144901,48812,62.5,ug/kg/day,50,44
144909,48815,62.5,ug/kg/day,50,0
144912,48816,62.5,ug/kg/day,50,39
172742,57315,62.6,mg/kg/day,21,1
172744,57316,62.6,mg/kg/day,21,12
170316,36790,62.9,mg/kg/day,40,0
170318,36791,62.9,mg/kg/day,40,6
170320,36792,62.9,mg/kg/day,40,6
138169,40237,62.9,ug/kg/day,50,14
138172,44993,62.9,ug/kg/day,50,18
170987,38647,63.1,mg/kg/day,18,16
170988,41161,63.1,mg/kg/day,18,5
170989,41162,63.1,mg/kg/day,24,6
170990,45834,63.1,mg/kg/day,24,0
170991,45835,63.1,mg/kg/day,24,0
166796,56026,63.6,mg/kg/day,50,0
166793,58074,63.6,mg/kg/day,50,41
154730,51114,64.2,mg/kg/day,35,1
154732,56124,64.2,mg/kg/day,35,0
154734,56125,64.2,mg/kg/day,35,0
175128,42372,64.4,mg/kg/day,66,4
175129,46912,64.4,mg/kg/day,66,12
175130,46913,64.4,mg/kg/day,66,35
175131,46914,64.4,mg/kg/day,66,38
175132,46915,64.4,mg/kg/day,66,53
153243,51469,64.8,mg/kg/day,34,1
153230,56517,64.8,mg/kg/day,35,16
153232,56518,64.8,mg/kg/day,35,6
153234,56519,64.8,mg/kg/day,35,5
153241,56521,64.8,mg/kg/day,34,4
138459,35548,65,ug/kg/day,59,50
138464,36769,65,ug/kg/day,41,6
138471,36771,65,ug/kg/day,5,1
138480,36772,65,ug/kg/day,29,2
138483,36773,65,ug/kg/day,31,4
138486,36774,65,ug/kg/day,11,4
171502,36881,65,mg/kg/day,25,3
180414,37655,65,mg/kg/day,50,1
180417,37656,65,mg/kg/day,50,3
138474,45235,65,ug/kg/day,6,2
138477,45236,65,ug/kg/day,30,0
180420,48196,65,mg/kg/day,50,5
180423,48197,65,mg/kg/day,50,8
180426,48198,65,mg/kg/day,50,17
180429,48199,65,mg/kg/day,50,22
182972,48767,65,mg/kg/day,46,1
172739,49990,68.6,mg/kg/day,17,8
172733,52399,68.6,mg/kg/day,17,8
172737,52400,68.6,mg/kg/day,17,12
172735,55149,68.6,mg/kg/day,17,6
180727,36305,68.8,mg/kg/day,49,11
180729,43838,68.8,mg/kg/day,49,1
180731,43839,68.8,mg/kg/day,49,1
180733,48297,68.8,mg/kg/day,49,1
180735,48298,68.8,mg/kg/day,49,6
180737,48299,68.8,mg/kg/day,49,6
180739,48300,68.8,mg/kg/day,49,40
170992,38648,69.3,mg/kg/day,56,47
170993,38649,69.3,mg/kg/day,56,23
170994,38650,69.3,mg/kg/day,56,16
170996,38651,69.3,mg/kg/day,56,52
170997,38652,69.3,mg/kg/day,34,20
171000,38653,69.3,mg/kg/day,34,21
171001,38654,69.3,mg/kg/day,35,17
171004,38655,69.3,mg/kg/day,35,18
170998,41163,69.3,mg/kg/day,34,2
171002,41164,69.3,mg/kg/day,35,1
170995,45836,69.3,mg/kg/day,56,0
170999,45837,69.3,mg/kg/day,34,0
171003,45838,69.3,mg/kg/day,35,0
154728,51703,69.5,mg/kg/day,35,2
154724,54561,69.5,mg/kg/day,35,9
154726,56830,69.5,mg/kg/day,35,0
158255,49945,70.1,mg/kg/day,50,18
158257,49946,70.1,mg/kg/day,50,15
158259,49947,70.1,mg/kg/day,50,5
166760,50804,70.1,mg/kg/day,50,40
166763,50805,70.1,mg/kg/day,50,26
166766,50806,70.1,mg/kg/day,50,35
158247,52319,70.1,mg/kg/day,50,6
158249,52320,70.1,mg/kg/day,50,6
158251,52321,70.1,mg/kg/day,50,44
158261,52322,70.1,mg/kg/day,50,6
158263,52323,70.1,mg/kg/day,50,4
158265,52324,70.1,mg/kg/day,50,40
166769,53438,70.1,mg/kg/day,50,49
166775,53439,70.1,mg/kg/day,50,47
166778,53440,70.1,mg/kg/day,50,3
166781,53441,70.1,mg/kg/day,50,39
166784,53442,70.1,mg/kg/day,50,0
166787,53443,70.1,mg/kg/day,50,50
166772,53580,70.1,mg/kg/day,50,49
158253,55037,70.1,mg/kg/day,50,0
158267,55038,70.1,mg/kg/day,50,0
166790,56025,70.1,mg/kg/day,50,6
153224,54386,70.2,mg/kg/day,35,7
153226,56515,70.2,mg/kg/day,35,0
153228,56516,70.2,mg/kg/day,35,0
158235,49944,70.4,mg/kg/day,50,5
158227,52316,70.4,mg/kg/day,50,5
158237,52317,70.4,mg/kg/day,50,4
158239,52318,70.4,mg/kg/day,50,2
158231,55035,70.4,mg/kg/day,50,3
158233,55036,70.4,mg/kg/day,50,2
158229,57252,70.4,mg/kg/day,50,31
158241,57253,70.4,mg/kg/day,50,32
158243,57254,70.4,mg/kg/day,50,12
158245,57255,70.4,mg/kg/day,50,6
154766,49574,70.7,mg/kg/day,50,25
154768,49575,70.7,mg/kg/day,50,22
154770,49576,70.7,mg/kg/day,50,12
154776,49577,70.7,mg/kg/day,50,25
154764,51063,70.7,mg/kg/day,50,32
154772,51713,70.7,mg/kg/day,50,4
